static analyzers
handwritten word recognition
large vocabulary speech recognition
printed texts
handwritten words
off-line handwritten
circumscription
defeasible logic
defeasible reasoning
equivalence problem
equivalence checking
feature function
concept detection
semantic images
low-level image features
cbir system
semantic data
tag-based
social bookmarking
web 2.0 applications
social software
mediawiki
collaborative writing
mashup
enterprise 2.0
web 2.0 technologies
wikis
dbpedia
rdf graph
sparql queries
architecture viewpoint
multi-view consistency
multiple views
virtual view
mvc
3d video coding
multi-view image
multi-view learning
multi-view stereo
2d video
stereoscopic video
stereo video
3d content
auto stereoscopic
parallax barriers
holographic displays
vergences
semantic search engines
sparql
semantic web rule languages
automatic service composition
user information
knowledge engineers
rule basis
ai planning
semantic web service discovery
owl-s
web service description
web services discovery
semantic heterogeneity
automatic transcription
supervised machine learning
background knowledge
propositional formulas
boolean operations
semi-tensor product
pre-conditions
automated reasoning
formal semantics
proof obligations
formal modelling
formal modeling
formal approach
formal framework
communicating sequential processes
communicating sequential process
model-checking techniques
automatic verification
verification tools
z notation
formal specification language
safety critical software
java pathfinder
state-space explosion
promela
safety properties
model-driven software development
model to model transformation
mde
web application development
rich internet applications
qvt
input models
transformation rules
graph rewriting
computation tree logic
linear time temporal logic
verification process
ltl model-checking
state-space reduction
partial order reductions
consistency checking
probabilistic model checking
concurrent systems
model checkers
verification techniques
execution paths
verification method
branching time
liveness properties
sequential programs
c programs
uml 2.0
discrete time markov chains
probabilistic systems
conformance checking
ltl
periodic tasks
real-time embedded systems
wcet
worst-case execution time analysis
instruction caches
earliest deadline first
distributed real time system
static timing analysis
statistical static timing analysis
centralized scheduling
view-dependent
schedulability test
real-time scheduling algorithms
fixed priorities
worst case response time
response-time analysis
fixed priority scheduling
rate-monotonic
multi processor scheduling
pre-emptive scheduling
rtos
cps
multi-processor platforms
safety critical applications
real-time specification for javas
energy-aware scheduling
dynamic power management
timing constraints
information system architecture
real time service
embedded application
vliw
vliw processor
instruction scheduling
modulo scheduling
memory allocation
supervisory controllers
supervisory control theory
supervisory control and data acquisition
genetic network programming
common object request broker architecture
multi-core platforms
address translation
heterogeneous multiprocessors
embedded computing
switched ethernet
head related transfer function
audio segmentation
digital audio
audio applications
audio processing
class d amplifier
audio quality
audio fingerprinting
spatial audio
audio signals
affine projections
audio codecs
audio compression
psychoacoustic model
audio
audio data
central processing unit
ieee802.11
synchronization protocols
teleconference
videoconferencing
dvfs
critical sections
real time streaming
diagnosability
multi processor architecture
formal proofs
deadlock detection
race detection
domain theory
structural operational semantics
algebraic laws
continuous time markov chain
common spatial patterns
tool support
gui testing
test data generation
points-to analysis
graph transformation system
coherence protocol
constraint solvers
sequential consistency
variability management
product derivation
core asset
product line architecture
application engineering
product variants
pointcut
aop
cross-cutting
cross-cutting concerns
refactoring tools
code smell
code fragments
automated theorem proving
lambda-calculus
markov logic networks
first-order formulas
finite structures
finite model theory
proof system
dynamic program analysis
program dependence graph
dynamic slicing
erlang
reactive programming
parametric polymorphism
type safety
session types
system f
intersection types
type errors
language design
fca
galois connection
complete lattices
answer set semantics
well founded semantics
termination analysis
disjunctive logic programs
action language
reasoning about actions
knowledge representation and reasoning
reasoning
argumentation semantics
argumentation systems
dialogue
relational learning
statistical relational learning
ilp
cognitive science
probability of false alarm
licensed users
false alarm probability
spectrum availability
cognitive radio technologies
radio spectra
wideband spectrum
cr system
noise power
sensing schemes
energy detector
missed detections
ieee 802.22
double threshold
noncoherent detection
non-coherent receivers
uwb receivers
sensing performance
cooperative sensing
time of arrival estimation
hard decisions
local sensing
sensing accuracy
sensing information
local decisions
secondary system
radio environment
wireless microphone
dynamic spectrum
clock-jitter
clock recovery
local sensors
decentralized detection
spectrum efficiency
secondary networks
sample covariance matrix
spectrum measurement
psychology computing
robot interactions
instrumentation and control
human emotion
master-slave systems
social robotics
human-human interactions
human-robot interface
human-robot communication
human-robot collaboration
nonverbal behavior
interactive communications
emotion expression
robot behavior
communication robot
hmi
nuclear reactor accidents
pressurized water reactors
human system interface
nuclear plant
inverted pendulum model
imitation learning
full body
whole-body motion
walking motion
robot hand
motion generation
heterogeneous robots
biped walking
dynamic walking
stable walking
gait planning
walking pattern
passive dynamic walking
walking gait
biped walking robots
zmp
walking control
bipedal locomotion
legged locomotion
locomotion control
human locomotions
soccer robot
tactile information
robot motion
programming by demonstration
learning from demonstration
robotic hands
human motion analysis
motion capture data
human motion data
motion capture system
human motion tracking
human motion recognition
motion synthesis
motion sequences
human motion capture
known environments
service robotics
mobile service robots
motion planners
task planning
robot dynamics
robot teams
single robots
suction cup
joint limits
avoid obstacles
avoiding obstacle
visual slam
mobile manipulation
mobile base
micro robotics
robot audition
modular robotics
underwater construction
unmanned underwater vehicles
auv
gliders
sea trial
acoustic communications
underwater wireless sensor networks
underwater acoustic sensor networks
trajectory planning
rapidly-exploring random trees
path planners
collision-free paths
planning algorithms
robot motion planning
motion planning algorithms
re-planning
motion planning problems
grasp planning
moving obstacles
global path planning
optimal path planning
planning under uncertainty
nonholonomics
industrial manipulators
potential field methods
multi-robot teams
multi-robot cooperation
multi-robot coordination
multi-robot exploration
swarm robots
robotic swarms
robot swarms
swarm of robots
path-planning algorithm
assembly planning
assembly tasks
robot navigation
mobile robotics
joint space
serial manipulators
kinematic redundancy
redundancy resolution
planar manipulator
static environment
heuristic search algorithms
self-reconfigurable
reconfigurable robot
heuristic search methods
planar robots
robot fingers
robot localization
mobile robot localization
welding robots
monte carlo localization
flexible joints
flexible links
flexible robots
planar parallel manipulators
flexible arm
localization system
robot pose
visual servo control
odometry
impedance controllers
force tracking
force feedback devices
haptic rendering
computed torque control
rotor resistances
electromagnetic torques
stator flux
voltage vectors
dtc
flux linkages
compliant joints
servo system
automatic tracking
position controller
dc servomotors
fuzzy sliding mode control
chattering phenomenon
finite-time convergence
finite-time control
chattering
reaching law
equivalent control
second-order sliding-mode control
sliding motions
switching surfaces
variable structure controller
sliding mode variable structure control
trajectory tracking control
backstepping controller
unscented particle filters
ukf
unscented transformations
unscented kalman filtering
interacting multiple model
motion controller
contact points
contact models
robotic hand
multifingered hands
robotic grasping
hand model
dexterous manipulation
grasped object
grasping force
under-actuation
human-robot cooperation
dexterous hands
robotic finger
speed measurement
speed controller
step response
load torques
tms320f2812
conventional-pi controller
robust performance
hammerstein system
strong nonlinearity
system nonlinearities
nonlinear schrodinger equation
space manipulators
compliance control
fuzzy pid-control
fuzzy-pid control
proportional integral derivative controllers
frequency control
load control
pid tuning
pid controller design
proportional integral derivatives
conventional pid
tuning method
set-point tracking
integer order
fractional-order controllers
controller parameter
proportional-integral
pi control
proportional integral controllers
active disturbance rejection controls
extended state observer
periodic disturbances
reference-tracking
adaptive pid
proportional integral derivative control
iterative learning
varactor diodes
wavelength tuning
wide tuning range
offset frequencies
phase noise performance
pll
chaotic oscillators
oscillistors
cross-coupled
control voltages
frequency dividers
output frequency
sige hbts
local oscillators
1db compression point
control loop
conventional controllers
intelligent mechatronics
feed-forward controllers
machine learnings
interactive robot
obstacle avoidance algorithms
collision detection algorithm
bounding volume hierarchies
bounding volume
collision response
cloth simulation
collision avoidance systems
tag collision
dynamic optimization problems
dynamic optimization problem %28dop%29
forward kinematics
forward and inverse kinematics
inverse kinematics problem
inverse kinematics solutions
loop closure
kinematics analysis
motion picture editing machines
kinematic chain
three degrees of freedom
singular configurations
type synthesis
serial robots
moving platform
mobility analysis
position analysis
workspace analysis
actuation redundancy
redundant actuation
dimensional synthesis
people with disabilities
disabled people
smart materials
shape memory polymers
autonomous navigation systems
navigation algorithms
pedestrian navigation systems
imu
inertial measurements
angular rate
linear accelerations
sins
ranging systems
laser ranging
ranging errors
range estimation
mechanical design
design and control
remote environment
slam algorithm
fast-slam
rao-blackwellized particle filter
simultaneous localization and mapping problems
monocular slam
vibrotactile feedback
tactile sensation
haptic display
action unit
keyboard
elastic deformation
haptic i%2Fo
surgical simulation
haptic sensation
haptic guidance
needle insertion
force-feedback
haptic systems
haptic perception
real scenes
ar system
ar application
adams
adams software
robot control systems
ego-motion estimation
teleoperated
sound source separation
two microphones
distribution grid
electrical grids
vehicle to grids
real time pricing
electric grids
demand response programs
demand-side
meter readings
distributed energy resources
reverberant environment
acoustic scattering
sound signal
autonomous driving
human drivers
acoustic wave velocity measurement
speaker localization
hands-free
delay and sums
multiple beam
acoustic holography
slave robot
telesurgery
telerobotic systems
autonomous underwater vehicles %28auv%29
underwater robotics
surface vehicles
depth control
underwater sensors
situation-aware
situation assessment
act-r
cognitive maps
cognitive modelling
cognitive wireless networks
interference temperature
channel switching
dynamic spectrum sharing
secondary user
channel selection
decode-and-forward relaying
compress and forward
decode-and-forward relay
relaying strategy
half-duplex relay
power control game
ieee 802.11 distributed coordination functions
ieee 802.11 wireless networks
ieee 802.11 wireless lan
802.11 networks
binary exponential backoff
doherty amplifiers
drain efficiency
fast handoff
contention window size
transmission opportunities
total transmit power
transmit power control
power control schemes
power allocation algorithms
radio access technologies
radio resource allocation
data channels
multi-channel mac
distributed channels
dynamic spectrum management
gnu radio
feedback bits
feedback scheme
feedback rates
codebook design
grassmannian
feedback load
channel state information feedbacks
mu-mimo systems
precoder design
linear precoders
imperfect csi
partial csi
partial channel state information
channel state
opportunistic relaying
cooperative wireless networks
selection scheme
multi relays
two-way relay networks
two-way relay channels
analog network coding
relaying systems
outage analysis
outage capacity
csi
multiple-input multiple-output channels
transmit beamforming
robust beamforming
mimo broadcast channels
non-regenerative
time division duplex
ergodics
imperfect channel estimation
inter-user interference
multi-user mimo downlinks
user scheduling
broadcasting antennas
multiple input single outputs
artificial noise
confidential message
perfect secrecy
decode-and-forward protocols
self-interferences
direct links
relay links
asymptotic expressions
distributed beamforming
multi-hop relay networks
multiple access relay channel
cooperative schemes
equal power allocation
precoding matrix
downlink systems
dirty paper coding
channel inversion
sum capacity
weighted sum-rate
sum-capacity
strong interference
channel coefficient
achievability
transmit antenna selection
mimo transmission
transceiver design
base station cooperation
pre-coding
semidefinite relaxation
memoryless
gaussian broadcast channel
gaussian multiple-access channels
achievable region
dirty-paper coding
multicell system
multi-cell networks
fractional frequency reuse
coordinated beamforming
mimo channel models
channel gains
multi-antenna relay
multi-antenna systems
stackelberg equilibrium
stackelberg
retail price
cooperative protocols
cooperative diversity systems
symbol error rate
pair-wise error probability
ieee802.21
handover decision
seamless mobility
mobile security
heterogeneous cellular networks
poisson point process
location area
paging
signaling costs
mobility management scheme
pmipv6
local mobility
mobility management protocol
hierarchical mobile ipv6
micro-mobility
hand-off delay
handover schemes
handover process
seamless handover
mobile router
home agents
mobility supports
handoff decision
next-generation wireless network
binding update
access routers
ip mobility
mobile systems
ad hoc wireless networks
transmission power control
topology control algorithms
timetabling problem
superframe
packet transmissions
carrier sense multiple access with collision avoid
csma
carrier sensing
carrier sense
medium access
ieee 802.15.4 networks
intermediate node
wireless multicast
optical access
optical line terminals
central offices
access technology
reflective semiconductor optical amplifier
broad-band access networks
ftth
fiber-wireless
pon system
fiber to the home
remote node
dba
next generation networks
40 gb%2Fs
wi fi networks
wi-fi signals
vehicular applications
safety messages
vehicle density
vehicle mobility
wireless access points
indoor positioning systems
network selection
homogeneous network
femtocell networks
indoor coverage
two-tier networks
interference problems
coverage area
mobile client
interference range
delay tolerant networking
dtn routing
disruption tolerant networks
epidemic routing
intermittent connectivity
message forwarding
delivery delay
delay tolerant
end-to-end path
store and forward
probabilistic routing
human mobility
end-to-end connectivity
forwarding algorithms
opportunistic networking
medium access control layer
cross-layer approach
tcp throughput
sending rate
good put
wireless network coding
opportunistic forwarding
multiple access scheme
idma
orthogonal frequency division
correlated sources
lte uplink
up-link transmissions
modulation and coding schemes
rate adaptation schemes
radio networks
proportional fairness
handoff call
wireless cellular networks
mobile cellular networks
mobile wimax
ieee 802.16e
data link layer
mobile operators
voice services
user location
mobility modeling
network utility maximization
perceived video quality
wired and wireless
access category
802.11e
cac
call admission
call dropping probability
transport layer protocols
bandwidth request
wimax standards
wimax technology
mesh mode
worldwide interoperability for microwave access
frequency reuse factor
wireless metropolitan area networks
service class
stream control transmission protocols
wireless mesh network %28wmn%29
radio interface
terrestrial networks
3g mobile communication systems
4g
3g cellular networks
3g mobile
dynamic topologies
reactive routing protocol
on-demand routing protocol
black hole attack
routing overheads
olsr protocols
node mobility
mobile ad hoc
data packet
multicast routing protocol
low mobility
wireless mobile ad-hoc networks
control overhead
random waypoints
manhattans
group mobility
node movement
multipath routing protocols
dynamic source routing protocol
dsr protocol
control packets
routing mechanism
misbehaving nodes
service discovery protocol
qos routing protocol
number of hops
broadcast protocols
manet routing
ns2
route requests
self-configuring
route maintenance
route discovery process
node-disjoint
multiple routes
geographic forwarding
vehicular ad hoc network
manets
trust degree
trust level
trust management systems
trust modeling
infrastructure services
efficient routing
geographic routing protocols
greedy forwarding
greedy routing
routing information
dynamic network topology
internet gateway
ns-2 simulations
broadcasting algorithm
packet drops
next-hop
multi hop communication
warning messages
leader election
single path
vehicular ad-hoc networks
vehicular ad hoc network %28vanet%29
security attacks
qos routing algorithms
optical wdm networks
rwa
physical impairments
wavelength division multiplexing networks
quality of transmission
burst loss
core nodes
burst assembly
optical bursts
contention resolution
optical circuit switching
deflection routing
fiber delay lines
edge nodes
optical packets
optical packet switches
optical buffering
wavelength conversion
wdm mesh network
network survivability
spare capacity
data planes
generalized multiprotocol label switching
dynamic traffic
ubiquitous networks
ubiquitous systems
mobile satellite communication
single antenna
mobile handsets
base station antennas
distributed antennas
das
antenna performance
pifa
mimo antenna
omnidirectional radiation pattern
cpw-fed
low-profile antennas
fr4 substrates
ultra-wideband antennas
circularly polarized antennas
ultrawideband applications
band-notched
antenna gains
ultra wide-band antennas
antenna element
dual-band operations
dual band antennas
wlan applications
antenna diversity
ims learning design
insulating layers
location data
location-aware
location-based applications
wireless communication systems
network performances
sensor node %28sn%29
packet delay
bit errors
routing schemes
network services
multicast sessions
group memberships
dynamic groups
sms messages
delay sensitive
mobile sensor node
handover algorithms
bandwidth allocation algorithms
bandwidth allocation scheme
self-deployment
service delivery platform
iptv systems
internet protocol television
sip protocol
sip server
rtp
signaling protocol
multimedia sessions
3gpp
ultra-wideband technology
uwb communication
ultra-wideband radio
mb-ofdm uwb
multiband ofdm
ultra-wideband pulse
ultra wideband radars
ultra-wideband channels
ultra-wideband signal
ultra wideband communication systems
direct sequence
particle beam injection
wimedia
printed monopole antennas
planar monopole antenna
monopole
operating bands
wlan bands
impulse radio ultra-wideband
transmitted reference
ultra wideband impulse radio
time-hopping
uwb systems
channel measurements
gaussian pulse
pulse repetition frequencies
uwb transmitter
pulse shapes
ieee 802.15.3a
low data rates
microstrip band-pass filter
defected ground structures
microstrip structures
microstrip transmission lines
coaxial line
wban
wearable antennas
cpw
dielectric resonator antennas
h-planes
feed line
cst microwave studio
simulation and measurement
channel modeling
imaging algorithm
density evolution
trapping sets
extrinsic information transfer charts
bicm-id
iterative detection
binary erasure channel
coded modulation
iterative decoder
shannon limit
multicarrier code-division multiple access
free distance
concatenated coding
multi carrier code-division multiple-access system
parity bits
turbo equalizers
channel code
additive white gaussian noise channel
qc ldpc codes
quasi-cyclic ldpc codes
irregular ldpc codes
iterative decoding algorithm
sum-product algorithm
channel decoding
block lengths
direct sequence code division multiple access syst
convolutional encoders
multicarrier code division multiple access
persistent surveillance
remote servers
high capacity
shared secrets
network strategy
contention-free
tcp variants
virtual network embedding
embedding problems
virtual link
virtual resource
physical network
network life-time
computation overheads
network codes
coded packet
authentication and key agreements
multimedia stream
admission control algorithms
packet loss ratio
packet loss probability
mesh routers
mesh nodes
channel assignment scheme
channel diversity
channel assignment problem
efficient channels
mobile payment
td-scdma systems
frequency hopping spread spectrum
direct sequence spread spectrum
broadband access
cellular
distributed power control
power control algorithm
power control problem
power controlled
wireless transceiver
bluetooth networks
single-hop
multihop transmission
personal area networks
home networking
real-time videostreaming
network paths
underwater networks
torus
network interface
network latencies
radio signals
wireless video transmission
diversity gains
video packets
video delivery
video applications
wireless video streaming
erasure coding
multicast capacity
anycast routing
streaming service
land mobile radio cellular systems
wireless cellular systems
dvb-rcs
leo satellite networks
service layers
orthogonal channels
dynamic channel assignment
short message service
joint power
power allocation strategies
total power
multiuser scheduling
opportunistic beamforming
multiuser system
channel characteristics
delay spread
underwater communication
blind equalization algorithm
underwater channels
acoustic channels
voice traffic
cooperative localization
delta sigma modulator
amc
3rd generation partnership project %283gpp%29
third generation partnership project %283gpp%29
optical wireless systems
malicious behavior
adaptive routing algorithm
deterministic routing
message latency
wormhole routing
roadsides
ieee 802.11p
traffic densities
v2v communications
v2v
vehicle ad-hoc networks
dsrc
continuously variable transmission
centroidal voronoi tessellation
automatic transmission
broadcast algorithm
energy-aware routing
multi-hop routing
unicast routing
node-disjoint paths
multiple paths
omnidirectional mobile robot
stochastic hybrid systems
anchor nodes
sink nodes
wsn %28wireless sensor network%29
6lowpan
sensor network applications
key distribution schemes
key management protocols
key management schemes
pairwise key
node capture attack
re-keying
three-party
perfect forward secrecy
security attributes
password-authenticated key exchange
key-compromise impersonation
authenticated key exchange protocols
password guessing attack
key agreement protocol
heterogeneous sensor networks
cryptographic key
storage overhead
lr-wpans
zigbee networks
clustering protocol
cluster-head nodes
energy-balanced
low-energy adaptive clustering hierarchies
resource-constrained
beacon nodes
wsns
failed nodes
energy awareness
zigbee technology
802.15.4
sink mobility
idle listening
heterogeneous wireless sensor networks
wearable sensors
micro and nano systems
mems sensors
cluster nodes
lifetime maximization
cluster formations
cluster-based routing
intercluster communication
clustered wireless sensor networks
in-network data aggregation
aggregation schemes
range-based
localization schemes
dv-hop
distributed localization
clock drift
centralized algorithms
energy savings
conserve energy
sleep scheduling
received signal strength indicators
range measurements
trilateration
reference nodes
target localization
key predistribution scheme
acoustic sensors
wireless cameras
sensor web enablement
energy efficient routing
clustering scheme
limited energy resource
energy supplies
distributed sensor networks
sensing systems
energy crisis
reducing energy consumption
low energy consumption
synchronization scheme
timestamping
clock offset
frequency synchronization
grid-based
keys %28for locks%29
active mode
power saving mechanism
sleep state
communication bandwidth
self-organizing systems
self-organize
self-managing
self organizing map
intra-cluster
gateway nodes
target position
tracking application
single sensor
quality of information
localization performance
received signal strength indication
tdma scheduling
aal
surveillance applications
load-balanced
distributed compression
storage nodes
spatial and temporal correlation
localization technique
target classification
acoustic equipment
sybil attack
multicast routing algorithms
qos multicast routing
multicast algorithms
multicast routing protocols
multicast trees
ip lookup
routing scalability
routing strategies
multicast protocols
power management %28telecommunication%29
wsn applications
symmetric keys
total energy consumption
high energy consumption
energy optimization
energy consumption model
star topology
data compression algorithms
embedded technology
dijkstra
iot
smart objects
web of things
m2m
smart cities
electronic product codes
isi channels
isi
slot assignment
user authentication scheme
shortest path routing
tracking accuracy
target tracking algorithm
wireless technology
mobile base station
packet latencies
energy-conserving
energy scavenging
multipath routing algorithms
rf signal
positioning methods
3gpp lte
adaptive resource allocations
long-term evolution
nash bargaining solution
frequency-selective channels
random access protocol
room impulse response
speech dereverberation
wmn
multi-hop wireless mesh networks
moment generating function
primary path
elliptic curve discrete logarithm problems
broadcasting schemes
scatternet
available bandwidth estimation
location-based information
check-in
certification authorities
qos support
software-defined radio
gabor filter banks
directional filter banks
prototype filters
wavelet filter banks
linear-phase
riesz basis
matrix theory
perfect reconstruction
distributed arithmetic
spectrum auctions
optimal beamforming
potential games
fusion image
power outage
multi carrier systems
multi carrier transmission
block transmissions
single-carrier transmission
single carrier systems
frequency-domain equalizers
decision-feedback equalizations
minimum mean square error criterion
sc-fde
adaptive detectors
subcarrier and power allocation
softcomputing techniques
soft computing methods
neuro-fuzzy model
neuro-fuzzy approach
neuro-fuzzy controller
neuro-fuzzy network
event calculus
horn clause
coding schemes
pixel domain
distributed coding
coding mode
skip mode
intra mode decision
h.264%2Favc encoder
coding techniques
rate-distortion function
ldpc coding
h.264 video coding
lossless compressions
high-efficiency video coding
coding performance
compression efficiency
inter prediction
rate control scheme
reference software
video coding schemes
video coders
prediction modes
bit-rate reduction
fast motion estimation
full search
h.264%2Favc standards
video signal
scalable video streaming
h.264%2Fsvc
mode selection
bit-rate savings
avc
diamond search
deblocking
inter-layer prediction
rate distortion performance
h.264 encoders
error-resilient
error-prone channel
motion estimation algorithm
entropy coding
compression performance
subjective quality
compressed video
multiple descriptions
quality scalability
temporal scalability
video adaptation
scalable coding
h.264 video
mpeg-2
h.264 standards
h.264%2Favc video coding standard
h.264%2Favc video coding
advanced video coding
rate distortion model
search range
motion vector prediction
mean absolute differences
cabac
transcoder
transform coding
optimal bit allocation
h.264%2Favc video
full search algorithm
low bit rate
speech coders
speech codecs
clutch
dct domain
jpeg image
discrete cosine transform coefficients
code transformation
discrete cosine transforms %28dct%29
discrete cosines
cosine functions
discrete cosine transformation
discrete sine transforms
dct transform
tamper detection
semi-fragile
image hashing
authentication data
robust watermarks
robust fault detection
geometric attacks
image tampering
digital image forensics
image forgery
common signal processing
block boundaries
watermark images
transform domain
lossy source coding
distortion measures
waveform distortions
jpeg-ls
lossless coding
lossless data hiding
lossless image coding
lossy coding
lossless compression algorithm
shadow images
image sharing
visual cryptography schemes
image hiding
sharing schemes
histogram shifting
hiding capacity
difference expansion
histogram modification
high compression ratio
data compression ratio
ecg compression
image compression algorithms
huffman
mimo detectors
reconstructed images
turbo coding
constraint propagation
programming framework
bayesian network models
bayesian networks %28bns%29
intelligent network
bayesian network classifiers
probabilistic graphical models
parameter learning
water distribution networks
parallel and distributed processing
distributed processing
content distribution networks
opencl
mpi applications
mpi programs
pvm
collective operations
myrinet
hpc
globus toolkit
high performance computing systems
nas parallel benchmarks
exact inference
software transactional memory
conflict detection
concurrent transactions
version management
memory locations
application execution
hpc clusters
i%2Fo performance
storage media
metadata servers
file access
small files
hdfs
hbase
storage management
computer clusters
cache partitioning
memory subsystems
cache hierarchies
distributed memory
variational bayesian
hierarchical dirichlet process
markov chain monte carlo method
inference algorithm
expectation propagation
probabilistic inference
inference algorithms
variational approximation
inference
mamdani
inference systems
type-2 fuzzy systems
loopy belief propagation
message passing algorithm
marginals
markov chain monte carlo algorithms
fuzzy petri nets
belief propagation algorithm
dense disparity maps
belief propagation decoding
check nodes
graphical modeling
distribution algorithms
probabilistic modeling
accuracy functions
fcm algorithm
fuzzy partition
fcm clustering
quantitative attributes
fuzzy differential equations
fuzzy random
c-means
multiple attribute decision making problems
weight information
fuzzy-neural
patient data
teleradiology
telehealth
electronic health record systems
electronic records
ehr
health records
medical database
systems integration
intelligent servicing
system dynamics model
grey relational grade
grey relation
systems thinking
system testing
grey number
decision making%2C computer-assisted
logistics distribution
warehouse management
warehouse
order picking
data warehousing
data warehouse systems
etl process
data mart
multi-dimensional model
spatial data warehouse
star schema
query performance
view selection
view maintenance
olap queries
online transaction processing
data cleaning
microsoft sql server
query execution
group support systems
bpm
business process management systems
process management
business process modelling
bpmn
process execution
enterprise resources
process-oriented
business process analysis
business process execution
process instances
business analysts
process discovery
event logs
process modelling
process models
erp implementation
business activities
lean
understandability
business process design
workflow patterns
digital informations
applied mathematics
financial time series
efficient frontier
portfolio selection problems
expected return
markowitz
mean variance
investment strategy
stock indices
stock returns
stock price prediction
composite index
chinese stock market
technical indicator
stock trading
stock market prediction
trading rules
stock prices
trading systems
database management
expert knowledge
deadlock prevention
bayesian classification
naive bayesian classifier
bayesian estimators
mcmc
predictive distributions
prior information
mcmc method
deep belief networks
markov chain monte-carlo
bayesian filtering
bayesian learning
metropolis-hastings algorithm
data augmentation
social network structures
student knowledge
particle filtering algorithms
particle filter algorithms
sequential importance sampling
variational approaches
observation model
q-learning algorithms
q-values
multi-agent reinforcement learning
reinforcement learning method
learning agents
continuous state
reinforcement learning techniques
function approximators
reinforcement learning approach
reward function
policy evaluation
action selection
hierarchical reinforcement learning
reinforcement learning agent
model free
adaptive dynamic programming
adaptive critic designs
actor critic
continuous state space
pomdp
value function approximation
value iteration
average reward
sequential decision making
infinite horizons
mdp
single-agent
symbolic regression
cartesian genetic programming
linear genetic programming
gene expression programming
evolutionary computation techniques
evolutionary search
molecular computing
dna computation
evolutionary programming
pareto-optimal front
pareto dominance
single objective
single objective optimization
pareto-optimal sets
multi objective algorithm
objective space
strength pareto evolutionary algorithm
non-dominated sorting
crowding distance
hypervolume
non-dominated sorting genetic algorithms
pareto set
pareto solution
nsga-ii algorithm
multi-objective optimizations
multi-objective optimization models
pareto fronts
vehicle parts and equipment
pareto
pareto efficiency
conflicting objectives
evolutionary approach
multiobjective combinatorial optimization
multi-objective differential evolutions
multiobjective models
constraint handling
local search operators
0%2F1 knapsack problems
preference information
flexible job-shop scheduling
engineering design problems
single-machine
memetic
foraging behaviors
abc algorithms
covariance matrix adaptation
black-box optimization
covariance matrix adaptation evolution strategies
fitness evaluations
variable neighborhood search
hybrid evolutionary algorithm
candidate solution
selection operators
high-quality solutions
standard pso
improved pso
multimodal problems
best position
de algorithms
self-adaptive software
genetic operators
evolutionary process
particle swarm optimization algorithms
global optimization problems
mutation strategy
hybrid optimization algorithm
modified differential evolution
crossover operations
opposition-based learning
real-parameter optimization
parameter adaptation
exploration and exploitation
scale factor
search process
constrained problem
feasible regions
scatter search
solution accuracy
collaborative optimization
combinatorial optimisation
aco algorithms
lp relaxation
vehicle routing problem with time windows
max-min ant system
ant systems
minimum spanning tree problem
iterated local search
hybrid metaheuristics
branch-and-cut algorithms
path relinking
greedy randomized adaptive search procedure
winner determination
design of algorithms
combinational circuits
hardware%2Fsoftware partitioning
test pattern generation
initial solution
neighborhood structure
capacitated vehicle routing problem
pickup and delivery
meta-heuristic approach
unrelated parallel machines
pheromone trails
polynomial time approximation schemes
fleet management
triangle inequality
meta-heuristic methods
meta-heuristic techniques
graph coloring problem
steiner tree problem
submodularity
bin packing problem
stigmergy
design automation conference %28dac%29
objective function %28of%29
multi-body system %28mbs%29
hybrid pso
penalty parameters
unconstrained optimization problems
annealing process
laser annealing
simulated annealing method
sa algorithm
high-k dielectric
gate-leakage current
pentacenes
organic transistor
subthreshold swing
gate stacks
metal gate
crossover and mutation
binary coding
fuzzy simulation
heuristic approaches
integer linear programs
maximum lateness
job processing time
single- machines
release date
near-optimal solutions
ilp formulation
cellular manufacturing systems
manufacturing cells
particle swarm optimization technique
quantum-behaved particle swarm optimization
binary particle swarm optimization
local convergence
circular antenna arrays
linear antenna arrays
voltage profile
essential boundary conditions
meshfree
%28min %2Cmax %2C%2B%29 functions
reactive power control
grid schedulers
optimization methods
urban traffic networks
adaptive web
adaptive hypermedia systems
autonomic systems
model reference adaptive system
ls-svm
nlms algorithm
misadjustment
nlms
scorm
moving least squares
recursive least square algorithms
recursive least square
recursive least squares %28rls%29
acoustic echoes
echo cancellation
echo canceller
coordinate descent
adaptive filtering algorithms
secondary paths
adaptive signal processing
adaptive notch filters
noise cancellation
normalized least mean square
noise control
band-stop filters
root-mean-square error of predictions
surveillance radar
radar transmitters
radar interference
marine radar
oceanographic instruments
cfar detection
cfar
radar detection
clutter suppression
hypertext
natural guide star
thirty meter telescope
guide star
wavefront correction
mems deformable mirror
strehl ratio
wave front reconstruction
shack-hartmann
optical phase conjugation
phase diversity
lbt
autonomic management
multilayer perceptrons
spiral bevel gears
tooth contact analysis
tooth profile
worm gears
gear transmissions
planetary gears
mlp neural networks
improved bp neural network
ann
backpropagation network
back-propagation neural network
bp artificial neural network
bp model
recurrent networks
adaptive learning rates
hybrid learning
affect recognition
emotion detection
palm-print image
hand images
score-level fusion
advanced traffic management systems
intelligent transportation
variable message signs
adaptive cruise control
vehicle tracking
pedestrian detection system
hog
histograms of oriented gradients
lane markings
road segments
lateral control
map-matching algorithm
real traffic
vehicle control
car navigation systems
signal timing
travel time prediction
mpls network
label switched paths
link utilization
path computation elements
mpls networks
routing policies
automatic vehicle identification
congestion
congestion avoidance
slow start
congestion control algorithm
ambient intelligent
polytopic uncertainties
